id,tweet,suggestedUsage,actualCategory
AViMjs_8AHJ-cL1yqlk4,"Fintech not about tech but beautiful experience - Braden More, Head of Payment Strategy at Wells Fargo, talks a... https://t.co/r48IF4dh7s",TRAINING,MISCELLANEOUS
AVhxBDKP3wREpSvG6JcK,Fitbit Inc. $FIT Rating Reiterated by Wells Fargo &amp; Co. https://t.co/Y8uzeQaPYu,TRAINING,NEWS - NEUTRAL
AViHeRzD5WZ5LI912JMK,Food Truck Schedule: 11/21 Wells Fargo  Beaumont &amp; Pine 11am - 1pm,TRAINING,MISCELLANEOUS
AViHeRzD5WZ5LI912JMJ,Food Truck Schedule: 11/21 Wells Fargo  Beaumont &amp; Pine 11am - 1pm,TRAINING,MISCELLANEOUS
AViJkWO-2cIsszF7Yw3r,For new RICO case #wellsfargo see Eastern Virginia Alexandria 1:16 cv 1360 CMH/JFA mortgage servicing fraud https://t.co/3PRZYAjdeV,TRAINING,NEWS - NEGATIVE
AVhy-uy3e9yMj175jmEZ,France aujourd'hui Moins de comptes ouverts chez Wells Fargo https://t.co/bwVnEvL8D1,TRAINING,MISCELLANEOUS
AVhzG3Xne9yMj175jmNk,Free market https://t.co/QrfUpWlFeu,TRAINING,MISCELLANEOUS
AVhy825Ie9yMj175jmB4,From the 'uh-huh' files: Wells Fargo says new customer accounts fell in October amid fallout from scandal https://t.co/I2CpAqOx7g via @WSJ,TRAINING,NEWS - NEGATIVE
AVhzFxBpe9yMj175jmMP,Front runner Warren Buffett's favorite bank getting its just deserts. Funny how people learn to distrust crooks.  https://t.co/4iTrZRJzod,TRAINING,NEWS - NEGATIVE
AViMk1tRAHJ-cL1yqllI,Fuk em they can't do shit about it _ªÉ_ https://t.co/NmFoX7S8kj,TRAINING,MISCELLANEOUS
AViCj6Xgc96u6qSv77uH,Get on your feet! #thecompanysingers #egs #wellsfargo #wearestages #wild @ SMX Convention Center https://t.co/kNNwxdr8C2,TRAINING,MISCELLANEOUS
AViChsCZc96u6qSv77ts,Get on your feet! #thecompanysingers #EGS #wellsfargo #wearestages #wild https://t.co/MkBjT76YAi,TRAINING,MISCELLANEOUS
AViChi6ic96u6qSv77tq,Get on your feet! #thecompanysingers #EGS #wellsfargo #wearestages #wild https://t.co/PgCYgUDRgD,TRAINING,
AViCUlY1c96u6qSv77p0,Get on your feet! #thecompanysingers #esg #wellsfargo #wearestages #wild @ SMX Convention Center https://t.co/AEPfQn5sje,TRAINING,MISCELLANEOUS
AViCVkMec96u6qSv77p_,Get on your feet! #thecompanysingers #esg #wellsfargo #wearestages #wild @ SMX Convention Center https://t.co/N8aZgK9bfw,TRAINING,MISCELLANEOUS
AVhzA6-Ye9yMj175jmGv,Get ur life before I change banks @wellsfargo https://t.co/Uv1k6Xbq0t,TRAINING,COMPLAINT
AViHc98E5WZ5LI912JLB,Glad that @USOCC changed course on #wellsfargoScandal to clawback more exec comp but why did they exempt pay at all? https://t.co/BxvHmWv35W,TRAINING,NEWS - NEGATIVE
AVhzIxQbe9yMj175jmP0,Go fuck yourself Maris $VRX https://t.co/JQdBwHkrFW,TRAINING,MISCELLANEOUS
AVhwW35ZI2Sjmi8PbQ56,Go to that little rite aid or CVs downtown across the street from wells Fargo they have cheap notebooks https://t.co/OjrXnlqPLw,TRAINING,MISCELLANEOUS
AVhy9vzje9yMj175jmCs,"Good news Should be an example 2other banks.  Wells Fargo sees significant slowdown in account openings: https://t.co/lHMagLhVLV (from @AP)",TRAINING,NEWS - NEGATIVE
AVhy9nbWe9yMj175jmCp,good.. @WellsFargo - shady greedy bastard thieves. https://t.co/kHD2U4iJls,TRAINING,COMPLAINT
AViISfR85WZ5LI912JMz,"Great day in north #Philadelphia @WellsFargo presents $500,000 in support to @esperanza_us for neighborhood projects https://t.co/bGAAI9hwU5",TRAINING,NEWS - POSITIVE
AVhzFenoe9yMj175jmL0,Great news https://t.co/Zq5m195eMZ,TRAINING,MISCELLANEOUS
AViMjKMhAHJ-cL1yqlkt,"Guys. For real. DO NOT bank with @WellsFargo, DONATE https://t.co/Eyc4AryEsZ. Or participate in one of MANY supply_Ñ_ https://t.co/lXaeD1Zdvi",TRAINING,REQUEST
AVhy9mW7e9yMj175jmCn,Haha... https://t.co/tUXNEdXdL4,TRAINING,MISCELLANEOUS
AViMhpC2AHJ-cL1yqljl,Having MAJOR issues with my @WellsFargo account right now...is something else going on with the company?!,TRAINING,COMPLAINT
AViCW84Ic96u6qSv77qV,Headed to the Wells Fargo Center to see Stevie Nicks tonight? Get us an autograph!@wellsfargocenter #standback https://t.co/R7vQPhsVAl,TRAINING,MISCELLANEOUS
AViIS9Yw5WZ5LI912JM7,Hello... :D N (prettynik2) https://t.co/GxXOKGaUo3,TRAINING,MISCELLANEOUS
AViJhqnj2cIsszF7Yw3A,HERMAN JOHN KENNERTY.  ROBO SIGNER FOR WELLS FARGO. The lady on the right accepts fake paperwork. Busted https://t.co/4VC5AjkA4m,TRAINING,NEWS - NEGATIVE
AVhzFXu2e9yMj175jmLj,"Home of the Philadelphia 76ers (@ Wells Fargo Center - @wellsfargoctr in Philadelphia, PA) https://t.co/F0pZAnhwiL",TRAINING,MISCELLANEOUS
AViCE_p-c96u6qSv77mJ,Honoree Wells Fargo brings Latin Grammys to feet #fakeheadlinebot #learntocode #makeatwitterbot #javascript,TRAINING,NEWS - POSITIVE
AVhzDaCXe9yMj175jmI7,"How many times do I need to tell @wellsfargo I'm going to UK &amp; to STOP blocking my card when I make overseas purchases? Eleven, apparently.",TRAINING,COMPLAINT
AVhwWbzlI2Sjmi8PbQ51,How to get justice after the Wells Fargo scandal https://t.co/6xnzDDWcwD,TRAINING,COMPLAINT
AVhzCBFJe9yMj175jmHl,https://t.co/b9cUxOmHDr Wells Fargo sees significant slowdown in account openings https://t.co/GMU9BHgeCw,TRAINING,NEWS - NEGATIVE
AViJi40Q2cIsszF7Yw3V,https://t.co/DnHkXBUYky JINGLE BALL WELLS FARGO CENTER DEC 7 2016 https://t.co/T0K0r8aCvU,TRAINING,MISCELLANEOUS
AVhzHOGPe9yMj175jmOF,https://t.co/ehkPAJ090g Wells Fargo says account openings slow in October - Grand Forks Herald https://t.co/R3S17FkZgN,TRAINING,NEWS - NEGATIVE
AViJiZPC2cIsszF7Yw3N,https://t.co/Fnd1H8zwXm JINGLE BALL WELLS FARGO CENTER DEC 7 2016,TRAINING,MISCELLANEOUS
AVhy8CRQe9yMj175jmAx,https://t.co/IH9OlJ9IJ7,TRAINING,MISCELLANEOUS
AViCMS2rc96u6qSv77oE,"https://t.co/knTFqcaLLK Tonight_Ñés Concert Picks: Whaler at The Barbary, Stevie Nicks at the Wells Fargo Center #PH_Ñ_ https://t.co/aoItapSf2A",TRAINING,MISCELLANEOUS
AViCfRQvc96u6qSv77se,"https://t.co/lSd5bjJ1Pt  The only ""problem"" is: they got caught like Wells Fargo",TRAINING,COMPLAINT
AVhy_f-We9yMj175jmFO,https://t.co/M0VeiekzNv 2x Kanye West FLOOR (GA) Tickets: Wells Fargo (Philadelphia): 12/13/2016 https://t.co/s0Vxk7jq6q,TRAINING,MISCELLANEOUS
AVhzJDlze9yMj175jmQS,https://t.co/MXu7mCMajK Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50%,TRAINING,NEWS - NEGATIVE
AVhy986We9yMj175jmDN,https://t.co/nvS3F1yarX Wells Fargo customer account openings plunge 44% https://t.co/hWKt27HzxI,TRAINING,NEWS - NEGATIVE
AVhy-F6Ne9yMj175jmDc,https://t.co/VDSSYCuHU1 #mca Wells Fargo says account openings slow in October https://t.co/YPBFpXe7Rx,TRAINING,NEWS - NEGATIVE
AVhy-c9ze9yMj175jmD3,https://t.co/VhKzbZMlVp. Wells Fargo customer account openings plunge: Wells Fargo said on Thursday_Ñ_ https://t.co/eAFESStzy2,TRAINING,NEWS - NEGATIVE
AViJh6Xz2cIsszF7Yw3G,https://t.co/wFyIDnCUVo JINGLE BALL WELLS FARGO CENTER DEC 7 2016,TRAINING,MISCELLANEOUS
AVhy_6I9e9yMj175jmFx,https://t.co/xo1M90LyDg 2x Kanye West FLOOR (GA) Tickets: Wells Fargo (Philadelphia): 12/13/2016,TRAINING,MISCELLANEOUS
AVhy_UJ6e9yMj175jmE4,https://t.co/xPsOujSZXZ 2x Kanye West FLOOR (GA) Tickets: Wells Fargo (Philadelphia): 12/13/2016,TRAINING,MISCELLANEOUS
AVhy93jPe9yMj175jmC3,Huntington Ingalls Industries Inc. (HII) Earns _ÑÒHold_Ñù Rating from Wells Fargo &amp; Co. https://t.co/uBYXftJo1j,TRAINING,NEWS - NEUTRAL
AVhy8rT-e9yMj175jmBw,Huntington Ingalls Industries Inc. $HII Earns _ÑÒHold_Ñù Rating from Wells Fargo &amp; Co. https://t.co/cbs5JwnnJ0,TRAINING,NEWS - NEUTRAL
AVhy8gyDe9yMj175jmBU,Huntington Ingalls Industries Inc. $HII Earns _ÑÒHold_Ñù Rating from Wells Fargo &amp; Co. https://t.co/nUDJ6qWPMR,TRAINING,NEWS - NEUTRAL
AVhy9PgFe9yMj175jmCO,Huntington Ingalls Industries Inc. $HII Earns _ÑÒHold_Ñù Rating from Wells Fargo &amp; Co. https://t.co/VdxGuzhvhH,TRAINING,NEWS - NEUTRAL
AVhy8kTIe9yMj175jmBh,I did it earlier this year as part of the wells fargo team and it was amazing _ª_‹,TRAINING,COMPLIMENT
AViMkzYcAHJ-cL1yqllG,"I did. And I was on hold for 17 minutes, I have more important things to do than wait that long https://t.co/L13ndpV3kJ",TRAINING,COMPLAINT
AViCcDQAc96u6qSv77rS,i do everything i can to not go on the wells fargo app bc it scares me to see my account,TRAINING,MISCELLANEOUS
AViORMLlAHJ-cL1yqll5,I don't think that scandal is going to stop wells Fargo,TRAINING,COMPLAINT
AVhy_f-We9yMj175jmFN,I fully support this! #NoDAPL Navajo Nation contemplating _ÑÉdivorce_Ñé from Wells Fargo https://t.co/scgl1Umvqx via @navajotimes,TRAINING,REQUEST
AViCZ7eUc96u6qSv77q4,I hate wells fargo,TRAINING,COMPLAINT
AVhwarzbI2Sjmi8PbQ6b,I hate Wells Fargo,TRAINING,COMPLAINT
AViCeAWEc96u6qSv77r3,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/16Oif8nFmQ,TRAINING,MISCELLANEOUS
AVhwTK6DI2Sjmi8PbQ5Y,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/1bDCjDyZQI,TRAINING,MISCELLANEOUS
AVhzJnZpe9yMj175jmQt,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/2KCfRNOxTK,TRAINING,MISCELLANEOUS
AViJeF5V2cIsszF7Yw2K,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/4zssVJ4V2m,TRAINING,MISCELLANEOUS
AVhzAs58e9yMj175jmGh,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/54lRpriOQ8,TRAINING,MISCELLANEOUS
AViJmmJt2cIsszF7Yw4J,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/8T5XmM5G8K,TRAINING,MISCELLANEOUS
AViCfuPcc96u6qSv77sz,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/8VPPsusSqM,TRAINING,MISCELLANEOUS
AViCSufqc96u6qSv77ph,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/9bz36J1mL4,TRAINING,MISCELLANEOUS
AVhzIuswe9yMj175jmPs,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/a4M04QmcOw,TRAINING,MISCELLANEOUS
AVhwYEnPI2Sjmi8PbQ6F,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/AAPWKhKIKT,TRAINING,MISCELLANEOUS
AViCQoU0c96u6qSv77o-,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/AaRC2IPsRP,TRAINING,MISCELLANEOUS
AViHcsxh5WZ5LI912JK8,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/aR2GGO6OlG,TRAINING,MISCELLANEOUS
AViOQAp2AHJ-cL1yqllx,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/atq9TtyNzZ,TRAINING,MISCELLANEOUS
AViCjBkic96u6qSv77t5,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/B1Eix3ZEEK,TRAINING,MISCELLANEOUS
AVhzANtMe9yMj175jmF_,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/bCqAWqsFFs,TRAINING,MISCELLANEOUS
AViCghbSc96u6qSv77tT,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/BHUL8vE1wn,TRAINING,MISCELLANEOUS
AViIS3Ec5WZ5LI912JM2,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/cllPQYGTZd,TRAINING,MISCELLANEOUS
AViHerlm5WZ5LI912JMP,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/CPESRDjNwQ,TRAINING,MISCELLANEOUS
AVhwW7HuI2Sjmi8PbQ58,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/dHdHUDphzG,TRAINING,MISCELLANEOUS
AViMg1-lAHJ-cL1yqlja,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/DnDsg9FN4C,TRAINING,MISCELLANEOUS
AViCju1Ec96u6qSv77t9,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/EOwyfFnmNZ,TRAINING,MISCELLANEOUS
AViCUqmic96u6qSv77p3,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/eqUBRmNiTW,TRAINING,MISCELLANEOUS
AViITqX45WZ5LI912JNH,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/eqUBRmvHvm,TRAINING,MISCELLANEOUS
AViCQTv6c96u6qSv77o8,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/EUwLGq09Bd,TRAINING,MISCELLANEOUS
AViHfRGW5WZ5LI912JMb,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/fb6U0u2DMS,TRAINING,MISCELLANEOUS
AVhwXKOEI2Sjmi8PbQ6A,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/FbhXbVuruh,TRAINING,MISCELLANEOUS
AViJlM5W2cIsszF7Yw33,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/FbhXbVuruh,TRAINING,MISCELLANEOUS
AVhzI8CXe9yMj175jmQB,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/fyM38rA4R3,TRAINING,MISCELLANEOUS
AViJmKDw2cIsszF7Yw4C,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/gkdAMEgTqx,TRAINING,MISCELLANEOUS
AVhzHDkae9yMj175jmN5,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/GkOVrXPgmy,TRAINING,MISCELLANEOUS
AViJl5XS2cIsszF7Yw3-,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/hLcpgH6Opn,TRAINING,MISCELLANEOUS
AViHfKXk5WZ5LI912JMa,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/HnVw2UknJB,TRAINING,MISCELLANEOUS
AViMipHUAHJ-cL1yqlko,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Hq7kG6Yfgc,TRAINING,MISCELLANEOUS
AViJdO_l2cIsszF7Yw2A,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/HTuDkcj0KO,TRAINING,MISCELLANEOUS
AViHde5y5WZ5LI912JL3,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/hXx4SM83wP,TRAINING,MISCELLANEOUS
AViCb2Qgc96u6qSv77rQ,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/J2PA8b7pi9,TRAINING,MISCELLANEOUS
AVhy_Ziee9yMj175jmFH,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/jdtN5CW0fB,TRAINING,MISCELLANEOUS
AViOPv_8AHJ-cL1yqllv,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/jH9O3dcDfk,TRAINING,MISCELLANEOUS
AViCQxRnc96u6qSv77pD,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/JTemeZMNu9,TRAINING,MISCELLANEOUS
AViJdLzV2cIsszF7Yw1_,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/JtpUhMbO0l,TRAINING,MISCELLANEOUS
AViCay5Dc96u6qSv77rA,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/jZ8nB2u5Qm,TRAINING,MISCELLANEOUS
AViMkwoDAHJ-cL1yqllE,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/KATAllzXUY,TRAINING,MISCELLANEOUS
AViISjVu5WZ5LI912JM0,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Kg2cwDe86j,TRAINING,MISCELLANEOUS
AViCQr_6c96u6qSv77o_,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/kKd9Gn5YKQ,TRAINING,MISCELLANEOUS
AViJfpvl2cIsszF7Yw2h,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/kQ89cuu1Nv,TRAINING,MISCELLANEOUS
AViCR1LXc96u6qSv77pW,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/LiiPI0cQWk,TRAINING,MISCELLANEOUS
AVhzG9wJe9yMj175jmNz,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/LLRexNcaP2,TRAINING,MISCELLANEOUS
AViCZ-crc96u6qSv77q5,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/LOlvE1pMzo,TRAINING,MISCELLANEOUS
AViJdeUc2cIsszF7Yw2D,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Mj94EUw8K5,TRAINING,MISCELLANEOUS
AViJbngg2cIsszF7Yw07,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/MUi6C2SYyF,TRAINING,MISCELLANEOUS
AVhwQq2zI2Sjmi8PbQ5H,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/nuTwTV7bl4,TRAINING,MISCELLANEOUS
AVhwKuaGT_uKRw_KmF-X,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/OqPOTNsICh,TRAINING,MISCELLANEOUS
AViCOOQbc96u6qSv77ol,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/PcbJTrlWEq,TRAINING,MISCELLANEOUS
AVhzIiRHe9yMj175jmPj,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/pcmbi0UfyE,TRAINING,MISCELLANEOUS
AVhzIiRHe9yMj175jmPk,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/pcmbi1bQqc,TRAINING,MISCELLANEOUS
AViCR1Zsc96u6qSv77pX,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/pebAenZWH8,TRAINING,MISCELLANEOUS
AVhy9PwSe9yMj175jmCT,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/PFzC2W6xV5,TRAINING,MISCELLANEOUS
AVhy9PwSe9yMj175jmCS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/PFzC2Wo8MD,TRAINING,MISCELLANEOUS
AVhy76Sye9yMj175jmAk,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/PhfqiYZ0vF,TRAINING,MISCELLANEOUS
AViJicYb2cIsszF7Yw3O,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/qhwYXMy4SJ,TRAINING,MISCELLANEOUS
AVhzC14we9yMj175jmIj,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Qns6er9Dqo,TRAINING,MISCELLANEOUS
AVhzC14we9yMj175jmIl,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Qns6errehW,TRAINING,MISCELLANEOUS
AViKpCmKDpejEpiWJMSR,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/QqI3dgJNbV,TRAINING,MISCELLANEOUS
AViKpCmKDpejEpiWJMSS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/QqI3dgsckn,TRAINING,MISCELLANEOUS
AVhwT7OeI2Sjmi8PbQ5f,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/qzLeBAzd3u,TRAINING,MISCELLANEOUS
AViHfTmE5WZ5LI912JMc,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/RrhUbj5x1O,TRAINING,MISCELLANEOUS
AViJjJ342cIsszF7Yw3g,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/RtBXRmXaHC,TRAINING,MISCELLANEOUS
AVhy8sXAe9yMj175jmBy,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/RV0zf7QybY,TRAINING,MISCELLANEOUS
AViKagQ02cIsszF7Yw5a,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/rwSdvnzML2,TRAINING,MISCELLANEOUS
AViCVqHTc96u6qSv77qA,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/ScEheVxYjh,TRAINING,MISCELLANEOUS
AVhy79nre9yMj175jmAq,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/sOzQUPBFjC,TRAINING,MISCELLANEOUS
AViJjqJn2cIsszF7Yw3k,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/T29VQ5YZfY,TRAINING,MISCELLANEOUS
AViCaBjsc96u6qSv77q6,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/u4G5xC20Fa,TRAINING,MISCELLANEOUS
AVhy_z1ie9yMj175jmFn,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/u4G5xC20Fa,TRAINING,MISCELLANEOUS
AVhy_z1ie9yMj175jmFo,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/u4G5xCjBwI,TRAINING,MISCELLANEOUS
AViOP5SmAHJ-cL1yqllw,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/uBSST1wWaU,TRAINING,MISCELLANEOUS
AViJkUcu2cIsszF7Yw3q,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/uY9U48UCvm,TRAINING,MISCELLANEOUS
AViCJ5qlc96u6qSv77n3,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Vzr64Yl00B,TRAINING,MISCELLANEOUS
AViJheEt2cIsszF7Yw2-,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/WhBZdYdxPc,TRAINING,MISCELLANEOUS
AVhzE0ZBe9yMj175jmKp,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/wl4AOG24gW,TRAINING,MISCELLANEOUS
AVhzEzMle9yMj175jmKi,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/wl4AOGjF8u,TRAINING,MISCELLANEOUS
AViMiB6fAHJ-cL1yqlke,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/x0jwpwDeWr,TRAINING,MISCELLANEOUS
AVhzHNGEe9yMj175jmOD,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/xBvMcgERWI,TRAINING,MISCELLANEOUS
AVhzG5jEe9yMj175jmNq,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Xnk5MrYG7s,TRAINING,MISCELLANEOUS
AViCekTKc96u6qSv77sK,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/XQdBlogwUD,TRAINING,MISCELLANEOUS
AViCf8NAc96u6qSv77tA,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/y7heiZE5m0,TRAINING,MISCELLANEOUS
AViCFQZ-c96u6qSv77mR,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/yk3JHwEip4,TRAINING,MISCELLANEOUS
AViHePdV5WZ5LI912JMI,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/Yr98TneNEB,TRAINING,MISCELLANEOUS
AViORhI4AHJ-cL1yqll-,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/z1XF7uEhhD,TRAINING,MISCELLANEOUS
AViCIlNlc96u6qSv77ns,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/z2GiXKGe3M,TRAINING,MISCELLANEOUS
AVhy-kaWe9yMj175jmED,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/z2GiXKoDce,TRAINING,MISCELLANEOUS
AViCIlNlc96u6qSv77nr,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/z2GiXKoDce,TRAINING,MISCELLANEOUS
AVhy-qtNe9yMj175jmET,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/ZhJOUjcFZP,TRAINING,MISCELLANEOUS
AVhwRh5xI2Sjmi8PbQ5N,I just read an article re: Warren Buffett's top 25 stocks of 2014 article states Buffett likes Co's run by honest people #1 Wells Fargo - Ha,TRAINING,COMPLAINT
AViCTh-Kc96u6qSv77ps,"I just used Punchcard at Wells Fargo, and won 5 Points...",TRAINING,MISCELLANEOUS
AVhwYEN2I2Sjmi8PbQ6E,"I might go to @GreenDay at Wells Fargo Arena in Des Moines, IA - Apr 3 https://t.co/qJB2JViV74",TRAINING,MISCELLANEOUS
AVhzCtk7e9yMj175jmIW,I really hope yall aint doing anything illegal like Wells Fargo and Chase @usbank,TRAINING,MISCELLANEOUS
AVhzF7sTe9yMj175jmMU,"I set up travel plan, @wellsfargo. I verified MULTIPLE overseas purchases. You have made me miss out on tickets &amp; wasted time. I'm pissed.",TRAINING,COMPLAINT
AVhy7s6qe9yMj175jmAY,I sweaaaar Wells Fargo only posts my rewards being at 17 dollars as I redeem my previous rewards so I can keep friggen using my credit card,TRAINING,COMPLAINT
